y_true,y_pred
6.384049948343599,5.223470351891232
8.301029995663981,8.27078824374892
8.301029995663981,7.104103813387846
8.522878745280337,8.522878745280337
7.795880017344075,7.803561284223186
6.113509274827518,6.168492819656423
4.522878745280337,4.5307968698850996
8.795880017344075,8.44752261529408
5.434624497285927,5.430267963487167
5.301029995663981,5.300123557789547
6.684029654543083,6.702933890523394
6.8297382846050425,6.831673652924477
7.5376020021010435,7.703790597681912
7.494850021680094,7.4751562249361925
8.55284196865778,8.485062277564833
5.045757490560675,5.962412158843811
4.384049948343599,4.43993805707602
8.193820026016112,7.886722773071144
6.614393726401688,6.4533296124502355
8.443697499232712,8.116488612459985
5.301029995663981,5.948534024325829
7.221848749616356,7.2293783952623984
5.507239610973162,6.050156005640726
5.468521082957745,6.060880223499084
6.958607314841775,6.887330999921136
6.931814138253839,6.935457376650634
8.0,8.0
7.096910013008056,7.088448913828367
8.4089353929735,8.37287770914095
4.0,4.0
8.045757490560675,8.024669075900162
4.448062304635163,5.392444937512211
4.974284616098659,4.973002699454913
7.795880017344075,7.7710937372604665
6.508638306165727,6.519430329504874
7.67778070526608,6.1041394544591245
5.447940465812116,6.021551649321497
7.1487416512809245,6.864216372942859
6.6020599913279625,6.609910149513811
4.698970004336019,6.215440210822999
6.721246399047171,6.718504386014686
8.337242168318426,8.529289745048473
5.202732459169283,5.436808049174108
6.468521082957745,6.5044218225091655
8.522878745280337,8.522878745280337
4.0,4.0
8.0,8.009691001300805
7.522878745280337,7.528926820018475
7.468521082957745,7.4664775808291735
4.0,4.197259564599347
6.853871964321762,6.828212447267037
4.3979400086720375,4.722945074028823
6.585026652029182,6.591759685247479
6.779891911959945,6.701799629646322
8.585026652029182,8.229673377557017
7.221848749616356,6.011064658410641
5.738261452647462,5.744586695656961
5.0,4.910237290870955
8.301029995663981,8.30683911822742
7.161150909262744,7.172032549283185
5.123839915174372,5.424733504540976
5.931814138253839,5.956966082378207
7.619788758288394,5.595450530284942
8.585026652029182,8.623080447637214
5.392544976785332,5.402325898066504
6.309803919971486,6.283496632998725
6.539102157243452,6.510777387052007
5.82102305270683,6.720503493236322
8.823908740944319,5.820974580217966
4.8344589232776265,6.095067831405856
7.431798275933005,7.4306400886780235
7.853871964321762,7.235856472025207
5.319211388493318,5.562923688303929
8.468521082957745,8.173700869707492
4.920818753952375,6.762426475731161
4.522878745280337,4.553223692259077
5.0,6.869755001387505
5.064492734175287,5.801432119853404
5.0,5.332148162095988
7.187086643357144,7.182157304391072
7.886056647693163,7.904595222969793
7.610833915635467,6.887629895047246
4.0,5.199762656353171
4.0,4.074909230029914
8.187086643357144,7.868319314164592
5.221848749616356,5.160330431007042
5.494850021680094,5.767400723636394
6.87942606879415,6.638060268859769
4.6020599913279625,4.602689921845927
5.00436480540245,4.949721902265626
5.1249387366083,5.192246309938483
7.455931955649724,6.882177434409466
4.301029995663981,4.78147791963791
8.221848749616356,7.75220382250708
7.619788758288394,7.6116993119656655
8.05551732784983,7.194347362011728
5.078209514341813,5.073741645429567
6.665546248849069,6.670696301874287
7.086186147616283,6.9751520371866835
8.522878745280337,8.522878745280337
8.096910013008056,7.586896076413126
5.522878745280337,5.532638991963884
9.0,7.445796573408364
7.119186407719209,6.734475218041562
6.795880017344075,6.819912369303424
8.154901959985743,7.245468445316705
5.161150909262744,6.602405999012516
7.2839966563652,7.273093461157691
5.154901959985743,5.40954795803532
7.0,7.0
5.0,5.006048074738138
6.920818753952375,7.170904143924501
9.096910013008056,8.93976704633214
5.368860749743189,5.98765825475208
5.123782159408358,5.126402071029176
6.59176003468815,6.358312572067575
5.0,4.995744840504569
6.304518323509803,7.204925102822034
7.657577319177793,7.65783914030651
5.274987274658843,5.2536855702616645
6.363512103646634,6.270257195968137
4.522878745280337,6.716166547667856
4.772113295386326,5.246119223505731
8.397940008672037,8.397400505483366
6.609064892896621,5.906066527594484
6.764471553092451,6.766428069229518
8.301029995663981,8.31627272974977
6.096910013008056,6.100865851951581
6.247951552180561,6.23348241637863
6.107905397309519,6.156655835069659
6.301029995663981,6.359806214107742
5.468521082957745,5.455430823248557
5.920818753952375,6.366704156463745
5.104577453960592,5.117840393335536
8.823908740944319,8.870176446390355
5.958607314841775,7.162681399455761
8.397940008672037,8.388249007371233
9.30102999566398,6.810360579404483
6.7447274948966935,6.737808342166188
6.94692155651658,6.827126776608246
7.657577319177793,7.596338874360583
5.110306208555815,5.107427066152264
7.522878745280337,7.19556779384485
9.30102999566398,8.34183096993423
6.94692155651658,6.867241509148134
4.431798275933005,4.48597983906329
5.366026844210326,5.376215703178232
7.978810700930062,7.961270917465095
6.327902142064283,6.31377135834287
6.752026733638194,6.713781600635829
7.602059991327962,7.016020082368175
8.508638306165727,6.738458901951404
7.031517051446065,7.0411370627837915
7.823908740944319,7.84123142853943
5.568636235841013,5.5169037523554305
8.301029995663981,7.696357073437332
5.860120913598763,5.862411313669744
8.522878745280337,8.527922225782117
7.387216143280264,7.395795235593683
5.853871964321762,5.835120362060571
5.903089986991944,5.910939177892432
4.537602002101044,4.889474541520211
7.619788758288394,7.45085738241288
5.080921907623926,5.990337077120245
8.154901959985743,7.750363727903284
8.602059991327963,8.576190590089563
6.431798275933005,6.1717307480777475
6.657577319177793,6.586901487377183
6.886056647693163,6.598794874950412
4.698970004336019,5.324933735386594
7.167491087293763,7.1681797855253535
6.886056647693163,6.9071985356865655
6.058985756294431,5.876567979396346
5.79317412396815,5.806839314056708
6.037157318798758,6.011695578252992
7.045757490560675,7.0701249203035825
6.698970004336019,6.698970004336019
8.301029995663981,7.302199076860293
4.537602002101044,4.807846091630466
5.301029995663981,5.889264670289718
8.337242168318426,6.519505624395468
8.55284196865778,8.479858335417163
6.460923901207224,6.07285022456339
6.627087997029894,6.623470364069417
5.478338984887927,6.422556646596303
6.534617148551582,6.322933590015624
5.374996398985137,6.000508407328105
4.522878745280337,4.9307968698851
6.082494490447453,6.084813790421956
5.595508382241314,5.5437121063062875
5.359220522655143,5.806968729951374
5.0,5.0077067043444785
5.0,5.244188058201462
8.040958607678906,5.460754333855031
5.0,5.016026340126887
9.0,8.764975198166585
6.503070351926785,6.534456068278468
6.531652669587842,6.537063471831246
8.193820026016112,8.196969730773487
7.142667503568732,7.134793647596678
6.623423042943488,8.46395086640361
5.522878745280337,5.525500229469815
7.958607314841775,6.415299173653567
7.522878745280337,7.206238454811644
6.522878745280337,6.521259150427548
6.82102305270683,6.502671607775289
8.443697499232712,8.368220969623954
5.707300996956071,5.703017901674857
7.886056647693163,7.8711797518949425
8.522878745280337,8.015863552329755
8.346787486224656,8.186986664523221
5.522878745280337,6.117010304179969
6.707743928643524,6.700666898166283
5.0,4.986296254521049
5.552841968657781,6.095713034479354
7.744727494896693,7.471128541256929
7.823908740944319,7.569221760934893
7.67778070526608,7.6854128240658905
7.113509274827518,5.8429758987951175
7.920818753952375,7.945923488213344
7.008773924307505,4.374055687698834
5.567030709125595,5.896566589843887
7.086186147616283,7.077423198847349
6.546681659952962,6.557410811455471
8.522878745280337,8.522878745280337
5.55129368009492,5.574501587680283
6.522878745280337,6.524641570026749
8.958607314841775,8.939265787559657
5.142667503568732,5.1388973933573485
7.075720713938118,5.826497320855673
5.401209493236885,5.571941371092188
5.614572485194869,5.612294528461564
7.853871964321762,7.585612713521428
5.0655015487564325,5.061709579169272
6.189095719331299,6.1400053098707605
6.170053304058364,5.978392347709496
5.809668301829708,5.811880473006988
5.9775716288145135,5.755977851427465
7.886056647693163,7.9145292651448695
8.301029995663981,8.301029995663981
6.356547323513812,6.50573133156728
6.764471553092451,6.670219900621594
5.301029995663981,5.486304894314175
6.221848749616356,6.20214326045861
5.698970004336019,6.06655362345924
8.481486060122112,7.364437473884543
4.221848749616356,5.198477009513374
9.096910013008056,6.38588388006698
8.698970004336019,7.526957955422551
7.180456064458132,6.649782933521763
9.221848749616356,8.945418069146939
7.187086643357144,7.182516301506321
6.698970004336019,6.88909490715929
7.229147988357855,7.305047725179252
5.555174800490252,5.817231836024217
5.7544873321858505,5.821259483015649
5.975514332300833,5.982827642389226
5.017728766960431,4.997601489171591
6.958607314841775,6.819598901722145
5.919373513078194,5.904536350173689
7.0,5.698094811059915
5.0,5.411717022246544
5.958607314841775,5.903287790609215
8.853871964321762,8.854504326642886
5.1487416512809245,6.539472326391893
4.0,4.176955107862172
7.552841968657781,7.2567623648324755
7.568636235841013,7.576447259409522
5.0,5.040689123221936
4.568636235841013,4.824470999042936
4.698970004336019,6.086760569725287
9.09151498112135,9.092825712256449
7.853871964321762,7.834944534094939
5.0,5.08995133138733
4.823908740944319,4.811013155491859
6.008773924307505,5.851250447940858
4.698970004336019,5.084086611430602
5.0,4.933613445259914
5.2839966563652006,5.580273399084083
4.6020599913279625,4.680842673515234
7.130768280269024,7.1328603364940175
7.397940008672037,6.872070820432893
7.207608310501746,6.895626325521067
4.939302159646388,5.55589337039236
5.154901959985743,5.438404625119223
8.698970004336019,6.293811344343348
8.200659450546418,8.185844490420115
5.374687549038326,5.436677780397552
9.431798275933003,8.552364240603175
6.173925197299173,6.155811122122635
4.0,4.291721462968355
4.697669071315601,4.5569239133166475
7.42021640338319,7.423787958609845
5.552841968657781,5.5576407414681155
7.721246399047171,7.781194142585543
6.580044251510242,6.586670908218872
8.4089353929735,6.824392627672616
4.980883709552927,5.87349959068752
6.935542010773082,6.849909959607208
7.055517327849832,5.429322019221283
6.853871964321762,6.850875641984018
6.058488567365597,6.063943293675914
5.863279432843593,5.893244527022578
7.552841968657781,7.062969825532027
9.0,7.122184874961635
5.657577319177793,5.810905454275074
5.045757490560675,5.0483435407612545
5.2441251443275085,5.266263301107198
4.0,4.0
5.096910013008056,5.466121560847428
5.6020599913279625,5.896252484542784
7.119186407719209,6.818443124413032
4.921543181946707,6.435061226407505
4.0,4.458502665202919
6.077793722560983,6.073363976227357
6.382999658879101,5.892106295067958
8.823908740944319,9.251275254118612
6.1249387366083,6.1208123335326
6.368556230986828,6.310516149541264
7.638272163982407,7.6479247415801
5.301029995663981,5.974024455641936
5.221848749616356,5.538119615479268
5.721246399047171,5.7261678927250275
8.397940008672037,8.356866403157733
6.886056647693163,6.622368561029068
8.568636235841012,7.930914659830533
5.0,7.101727955207667
5.301029995663981,5.502485372193378
7.67778070526608,7.681996463067973
6.3872161432802645,6.372719725422156
8.769551078621726,8.769551078621728
6.309803919971486,6.300169978487789
5.0,4.995900230757651
4.327902142064283,4.324846666224241
7.522878745280337,7.522878745280337
7.055517327849832,7.050288144493915
4.0,4.14084400119779
8.657577319177793,8.626616273163629
6.309803919971486,6.592872365199736
6.950781977329818,6.873223359945721
6.522878745280337,6.126883412696599
8.075720713938118,7.920504548511515
8.096910013008056,8.100032682775618
6.795880017344075,6.798158892108691
5.853871964321762,5.855703534396844
6.920818753952375,6.425673119919783
6.292429823902063,6.58985916455283
4.692503962086787,4.967953797815573
6.221848749616356,6.222137010460055
5.928117992693875,5.960642280156938
6.485757821884152,6.474773278402955
8.221848749616356,8.220325908506286
8.0,8.00531863008813
7.744727494896693,7.814282281187973
5.679438319804763,5.671999312966717
7.431798275933005,7.42881385304627
5.301029995663981,5.5595326608669
6.154901959985743,6.440054645847489
6.1938200260161125,6.202512042645217
7.292429823902063,6.715176873745103
5.823908740944319,6.134014631534702
4.0,4.666326016650816
8.0,5.660205999132796
8.657577319177793,8.386012179770162
5.953895212753961,5.966957979096607
8.468521082957745,8.473510053730175
8.397940008672037,6.844183707479327
5.0,5.268909437062385
5.214670164989233,5.222704009310981
8.327902142064282,8.029872042411927
8.619788758288394,8.617905342876877
4.301029995663981,5.527725715161365
7.958607314841775,7.993646475891121
6.679853713888946,6.685825393813625
7.829738284605042,7.837282085026837
6.180456064458132,6.460691176251762
4.0,4.301322826573376
5.522878745280337,5.811695250201862
7.1487416512809245,6.939862768336778
6.315154638355588,6.332550099359344
5.431798275933005,5.4216132196701325
5.568636235841013,5.569354981857534
9.0,7.453701128430704
7.387216143280264,6.834817277543098
5.698970004336019,5.838592993733371
5.0,6.483176187419259
4.301029995663981,4.586597554270852
7.1487416512809245,7.1297704785248515
4.370182803981484,5.544681793243537
7.602059991327962,7.615575587737604
7.443697499232712,6.47945412651612
4.0,4.0
4.0,4.0619788758288395
6.275724130399211,7.244477044175758
5.15726598105173,6.323920961673471
9.096910013008056,8.824489090877478
4.585026652029182,4.890513052864049
4.698970004336019,5.3541694607881976
6.301029995663981,6.770919248108004
9.130768280269024,7.208569398122762
6.007004901568658,5.841552294154089
6.508638306165727,6.51682744326194
5.0,4.930475567425285
5.414539270491499,6.638605486473796
4.3979400086720375,4.709923300777691
7.0,7.0
7.585026652029182,7.555000305803697
7.187086643357144,7.181287611499525
7.823908740944319,7.614588525438068
5.449771646944906,5.491365168495245
8.619788758288394,8.588262404286954
6.0,6.298716277529483
8.838631997765026,8.469726862082318
8.522878745280337,8.522878745280337
8.698970004336019,8.181797358970694
8.522878745280337,8.269518484213126
4.568636235841013,5.18216046118241
5.817870785947002,5.928040498268887
4.301029995663981,4.301029995663981
8.638272163982407,8.707520819461719
7.853871964321762,7.834817834154796
6.924453038607469,6.916230039442264
5.886056647693163,6.876983680942468
7.229147988357855,7.236851482643175
6.6020599913279625,6.601545263992807
7.958607314841775,7.970783827460079
7.161150909262744,7.170186632827966
8.10790539730952,8.94458057515555
5.008773924307505,5.986123616542086
4.0,4.0
7.4089353929735005,6.754988129847334
7.602059991327962,7.604390551457504
5.0,5.0
6.619788758288394,6.502186483261083
6.237321436272564,6.2438454724004515
7.366531544420414,7.361782485348738
7.853871964321762,7.865488445551842
5.221848749616356,5.494136110823162
6.47755576649368,6.539082939085302
4.619788758288394,4.914092396835354
6.657577319177793,6.5837050939465005
4.036212172654444,4.216933731796368
7.096910013008056,7.103337567243832
8.301029995663981,7.6707664522055214
4.522878745280337,4.871913697325679
7.154901959985743,7.125974481775808
4.619788758288394,4.604177035063566
6.732828271596986,6.720958243158604
6.301029995663981,6.272140460248043
6.096367483915762,6.105445762666969
8.096910013008056,8.104270542589607
7.096910013008056,7.084564325765625
7.958607314841775,7.957611236183238
5.0,5.032341138347052
4.301029995663981,5.203350627927852
7.318758762624412,6.411182982626487
7.327902142064283,6.686121913495367
9.154901959985745,8.89643825270731
6.7447274948966935,6.590775312776584
5.0,4.960205999132796
6.549750891680639,6.5645647612988585
4.0,4.030102999566398
5.886056647693163,6.000192541189348
7.619788758288394,7.622742558395134
5.552841968657781,5.557005602747374
5.141583122276511,5.17197523807903
4.301029995663981,4.622628210438078
6.585026652029182,6.603808973362059
5.42021640338319,5.384587402641276
6.795880017344075,6.872656696942367
7.318758762624412,6.327512342674508
7.075720713938118,4.955169542887142
8.698970004336019,8.672356599156307
7.0,6.400102905531118
4.0,4.0
8.0,5.316276512685787
5.494850021680094,5.491538054671174
7.769551078621726,7.809057833457937
5.694648630553377,5.7028761681512234
5.275724130399211,5.319875135667646
6.377785977033705,6.032803285344142
8.096910013008056,7.972831146867409
6.721246399047171,6.671474753788613
4.301029995663981,5.285859396609384
6.458345884148759,6.475328221034118
6.356547323513812,6.57882827989734
7.978810700930062,7.569450863198574
4.0,4.323912536194781
5.552841968657781,5.693175726207623
5.154901959985743,5.144359404277706
8.318758762624412,7.13021010130967
5.356547323513812,5.347129749176503
6.714442690992226,6.710978969393304
7.690369832574102,7.522743002032959
5.522878745280337,7.321324857785444
7.619788758288394,7.624230486537653
7.040958607678906,7.052180455019679
6.2826624172761365,6.275250255676882
5.0,6.245914018385223
7.096910013008056,7.035965750630146
6.481486060122113,6.474516659832877
7.387216143280264,6.184634976446324
6.406713932979542,6.398024127437916
6.920818753952375,6.832501472737742
6.769551078621726,6.293222261163525
5.958607314841775,6.5615780075250765
8.397940008672037,8.397940008672037
4.0,4.009470290047951
5.360314338757319,5.36624337691597
5.657577319177793,5.718704020820436
7.075720713938118,7.078346081621696
8.920818753952375,6.751799145949524
5.154901959985743,5.745078444694355
5.601365675461608,6.104237996291156
5.0,5.199495254274721
6.585026652029182,6.591759685247479
7.180456064458132,7.17998909423145
8.397940008672037,8.088249007371232
7.568636235841013,6.815830870320935
6.341035157335565,6.370677599557497
8.431798275933005,7.834385372931469
7.337242168318426,7.338323629843005
8.036212172654444,5.725953558146893
6.259637310505756,6.09203639630538
5.295849483160201,5.294281178454237
9.356547323513812,9.303745509535336
5.259637310505756,5.567500802201044
9.0,9.014703230897117
6.3979400086720375,6.389436024309352
7.397940008672037,7.399039547102182
5.0,4.953760200210104
5.301029995663981,5.599808802596095
6.920818753952375,6.922272467814412
5.657577319177793,7.339569087233154
5.040481623027001,5.588493794509646
5.0,4.986296254521049
6.431798275933005,6.538027060832216
4.698970004336019,4.70342528327825
5.055517327849832,5.1157541805452045
5.096910013008056,5.098746564590312
7.096910013008056,7.084639332861824
4.154901959985743,6.1993715295923755
5.595508382241314,5.598088441209572
6.876148359032914,6.869721629778228
5.619788758288394,5.907582527827992
4.0,4.269897000433602
7.67778070526608,7.370824054903143
5.0,5.578005796977423
6.0,7.409691001300805
5.0,6.254017343476145
7.455931955649724,7.441309576195076
6.522878745280337,6.526687440230158
5.1487416512809245,5.140195416318443
8.55284196865778,8.54963936929804
8.096910013008056,7.980847510260013
5.045757490560675,5.59081508986417
6.492144128304169,6.779136709269795
8.221848749616356,6.364466228887292
4.301029995663981,4.5993266617341035
5.619065536669298,5.697960427481806
5.478861916295964,5.790634229025919
6.161780778092374,6.149491455881904
6.872895201635193,6.319716707515458
7.1249387366083,7.122504866020082
5.364516253185088,5.366255422564088
8.397940008672037,7.433526643744743
8.366531544420413,7.02233199928988
7.920818753952375,7.434909835947647
7.292429823902063,6.7089228898780435
7.221848749616356,5.620559798649422
7.443697499232712,4.812715390820706
4.543633966870957,4.586467857065277
7.886056647693163,7.9243508244499905
5.546681659952962,5.564400573700618
5.6020599913279625,5.870475750581266
6.300162274132754,6.3350512431365535
7.568636235841013,7.5606061763989825
6.303643611266668,6.373803572960487
6.489454989793388,6.50641192105068
5.183957659078003,5.186476191856513
6.221848749616356,6.194717665262389
7.920818753952375,7.924900255504333
6.0,6.003896353361393
4.772113295386326,6.537864169322001
6.0,6.0
6.585026652029182,7.486523875993109
7.0,6.997715938912347
7.860120913598763,5.095450847738187
8.522878745280337,8.522878745280337
6.0,6.0
7.187086643357144,6.880618345072433
6.301029995663981,6.274943332608067
8.698970004336019,7.303529291743499
4.455931955649724,4.487327546444101
8.522878745280337,8.522878745280337
8.292429823902063,7.401464303915077
5.1249387366083,5.108276950607935
6.36251027048749,6.372580347675976
8.481486060122112,7.241593879091134
6.188424994129407,6.172983073412343
5.3979400086720375,5.3951187579132736
7.698970004336019,5.881584514650069
6.886056647693163,6.377525361317952
5.619788758288394,5.930603450178252
8.045757490560675,8.04437151382007
6.619788758288394,6.617625320293594
4.0,4.097021052916814
6.886056647693163,7.8314326498809095
8.337242168318426,7.6142043271558535
8.698970004336019,8.698970004336019
4.698970004336019,5.814337066446308
7.886056647693163,7.839499602028636
6.0,6.0
7.376750709602099,7.348524063429791
8.244125144327509,7.622219224739515
7.1938200260161125,7.182593784931318
5.0,5.006682918413347
8.657577319177793,8.608429539305977
5.72584215073632,5.64211760884484
5.178814117391155,5.17445122117564
6.292429823902063,6.170078393855716
5.946537395074545,6.003210304783545
8.0,5.900721069441685
5.853871964321762,5.847110636779644
5.823908740944319,5.827563822290048
6.045757490560675,6.076980294789779
6.42712839779952,6.435245035337028
8.602059991327963,8.715261104730903
5.0,5.0
6.327902142064283,6.30099626532512
6.0,6.3
5.0,5.0
5.0,5.410697266650013
4.0,4.0
6.154901959985743,6.156596270196684
7.958607314841775,6.807643875818575
8.221848749616356,7.640452141485667
6.779891911959945,6.593717920517841
6.889410289700751,6.887413928412092
6.096910013008056,6.088151834200651
6.958607314841775,6.507252091282017
6.39040559077478,6.586784866873456
7.67778070526608,7.637615121604608
7.638272163982407,7.641341228759117
5.036212172654444,5.21987077108944
7.366531544420414,7.3879275380644085
7.167491087293763,7.169543221827425
7.886056647693163,7.639210604009423
5.405607449624573,5.41157108382004
6.373659632624958,6.240425160447918
7.522878745280337,7.531871471382618
5.7447274948966935,5.822460367528482
5.988852639224203,5.996662364210521
7.040958607678906,7.04388538646667
8.657577319177793,8.622665419035261
6.651695136951839,6.6632444164316995
7.795880017344075,7.5446562330753535
7.327902142064283,6.256116086830631
5.886056647693163,6.864304069156972
8.221848749616356,8.051772794268867
7.7594507517174,6.823969563749311
6.026872146400302,5.937297949665622
6.205511953340831,6.253425961680162
4.6777807052660805,4.686376538841921
6.3979400086720375,6.387125065734283
5.787546038959724,5.777303015180249
4.473660722610156,4.473584550492458
8.187086643357144,7.896704662344971
5.823908740944319,5.88006316276134
9.259637310505756,8.56735276268654
6.151810883008602,6.1358122167540285
8.022276394711152,7.4475242346415085
4.6777807052660805,4.6598336901184325
6.288192770958809,6.295663431451604
7.086186147616283,6.5382937604188855
8.397940008672037,8.397940008672037
4.0,5.025103713874384
7.0,7.0
7.187086643357144,6.642068444386562
6.2076083105017466,6.207114851214796
6.515700160653214,6.519474335291198
6.366531544420414,6.569869718753607
7.853871964321762,7.881838529526324
7.638272163982407,7.159360876994643
6.559090917934782,6.568077554056795
6.036212172654444,7.153868440188371
7.259637310505756,5.315888088855441
6.0,6.31884249941294
6.0,6.298716277529483
8.301029995663981,7.06620348300586
6.350665141287858,6.352602223473107
7.744727494896693,7.779758423298331
5.0,5.950767552059255
6.309803919971486,6.297103718826636
6.301029995663981,6.268688107224067
6.0,5.872124639904717
5.827689031478045,5.9062322294289755
5.822752163744377,5.819116140951114
8.522878745280337,6.121011835488042
5.0,5.0
6.978810700930062,6.96017724386923
8.154901959985743,7.7624445267417626
5.494850021680094,5.4985524033747195
7.455931955649724,7.440593467381251
6.647817481888637,6.635719855704735
5.431798275933005,5.421951826885759
4.6020599913279625,4.837478065726505
5.275724130399211,5.313138580528661
5.0,4.995900230757651
6.772113295386326,6.230949316396886
7.154901959985743,6.227706014889985
7.920818753952375,7.618173180553413
7.200659450546418,7.18928846389438
8.397940008672037,7.796610522296289
8.795880017344075,8.815288582051982
6.124360062995832,6.296255597443757
5.598599459218456,5.594109876586242
4.3979400086720375,4.635858110194772
7.769551078621726,7.457081194040107
6.450996737974212,6.462634452944258
5.958607314841775,7.236171714624217
5.522878745280337,5.522837265844642
5.0,5.0
6.698970004336019,6.731129983368966
5.0,5.0
5.522878745280337,5.511674000166002
8.275724130399212,7.9864600218855415
4.455931955649724,4.468923995524989
4.0,4.301322826573376
6.785156151952302,6.477488098562285
5.739928612014925,5.743981450210323
9.154901959985745,6.426479499453106
5.229442525149005,5.1902936663413515
4.0,4.0
4.0,4.0
5.341511618690983,5.307401507816727
4.522878745280337,6.876774160275454
7.602059991327962,7.33413599558502
5.62324060459512,5.615027107942941
6.530177984021837,6.605420652895996
7.045757490560675,7.053204565678184
5.694433686484696,5.692484626636455
6.906578314837765,6.807028938440671
8.522878745280337,8.522878745280337
7.886056647693163,7.888275466200604
5.267606240177032,5.431614981445735
7.853871964321762,7.026944495167028
8.468521082957745,6.996407138856905
5.0,5.0
5.165579296318468,5.034785039459836
6.628932137728263,6.847562356314484
6.503319381931833,6.805755438826525
5.0,5.8745453082944605
6.522878745280337,6.505313850806464
9.30102999566398,9.310720996964786
5.325138859262188,6.277142468468519
8.522878745280337,6.699917008859596
5.0,5.340605848806016
5.0,5.017392519729917
8.045757490560675,6.827238876739221
7.0,5.18541857623614
5.85078088734462,5.960335359855456
5.161150909262744,5.158277520041583
7.958607314841775,7.084213648484249
7.221848749616356,7.221848749616356
8.508638306165727,8.407003505871938
4.698970004336019,5.409907266691252
5.036212172654444,5.358685927188032
7.5376020021010435,7.2405781552466095
8.568636235841012,7.738229286748956
8.522878745280337,8.522878745280337
8.795880017344075,8.79341710195963
7.568636235841013,7.562604048956656
4.826813731587726,4.83946240129727
5.492954127572674,5.816446311417743
5.0,5.866045227985974
4.945770090136603,4.820659448845516
7.376750709602099,7.079165413403588
8.920818753952375,8.935745159680675
8.744727494896694,8.716476107593161
5.14230574221345,5.071812447517132
5.2441251443275085,6.903659336978886
7.107905397309519,7.089299679579125
7.022276394711152,7.02638315433524
9.443697499232712,7.572182686817534
5.0,5.60535175908867
6.197226274708024,6.215763912367907
6.8297382846050425,6.831383153860136
8.096910013008056,8.819895249986867
8.221848749616356,7.707265215255331
5.6020599913279625,5.2170074468129615
8.221848749616356,6.916218611664756
5.0,5.006422981873961
8.721246399047171,8.726831771197544
4.301029995663981,4.301029995663981
5.795880017344075,6.144107113395268
6.958607314841775,6.957282970848939
6.7447274948966935,6.840885044688811
5.592609095529268,5.70443925148925
8.148741651280925,7.999299433905323
7.522878745280337,7.526078732195555
6.318758762624412,6.306592342323725
6.096910013008056,6.074640397632822
8.301029995663981,6.308432848591997
7.853871964321762,5.188135721076248
4.0,4.0
5.535361440904967,5.593019156152949
6.978810700930062,6.554818587622398
7.387216143280264,6.450916383151091
5.051587034221399,6.131792680034453
6.3872161432802645,6.351002442702862
6.605548319173784,6.611829322163037
4.0,4.0
6.453457336521869,6.334999299813115
6.455931955649724,6.505114627801239
